,R,T,m,s,mutations,survival_mean,survival_var,absorption,fixation,generations,organism_count,l,correlation_length,correlation_time,seed,dfit,N,k,b,files,seed2,mean_mass,var_mass,mean_volume,var_volume,mean_density,var_density,mean_centroid_x,var_centroid_x,mean_centroid_y,var_centroid_y,mean_nutrient,var_nutrient,snap_centroid_x,snap_var_x,snap_centroid_y,snap_var_y,snap_mass,snap_volume,final_nutrient,snap_density,qualitative
131,22.08593540641988,22.609738039740115,0.1496873661574241,0.016269588207899,83.0,460.6,7356.24,8.92857142857143e-06,8.0,648.0,1.0,64.0,15.0,100.0,131.0,-0.0091666666666583,100.0,1.0,1.0,naive_nutrient_A_s131l64L15T100N100_parameters.csv,131.0,22.87238214367585,498.0693674492723,78.69565217391305,3953.5849802371536,0.2315432567677121,0.009051222181091,21.78413486294249,311.73563201082527,21.59576042283365,237.46120574235007,0.1426636856047023,2.709123235292184e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.1334776267064447,NA,NA
132,26.246051954873515,9.901220849403089,0.1522319326831573,0.0164802664840151,68.0,351.6,8732.039999999999,8.92857142857143e-06,12.0,602.0,1.0,64.0,15.0,100.0,132.0,0.0036666666666747,100.0,1.0,1.0,naive_nutrient_A_s132l64L15T100N100_parameters.csv,132.0,25.282877233985747,608.2681979809573,83.3,4437.788888888888,0.2480743843725049,0.0089689413167327,21.75601262576868,362.1077728459088,21.601620945766125,271.90970617771546,0.1492094935016562,5.946850903728175e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.1453422719277101,NA,NA
133,14.15150151351667,25.32621779860578,0.1547193219818777,0.0168626435870357,64.0,498.8,73838.76,8.92857142857143e-06,10.0,717.0,1.0,64.0,15.0,100.0,133.0,-0.0081666666666819,100.0,1.0,1.0,naive_nutrient_A_s133l64L15T100N100_parameters.csv,133.0,67.48780455981998,1352.3943838340283,195.20454545454547,9533.130094043889,0.3092325995568083,0.0098570802746837,28.45734682337054,1364.1467658203662,24.07843864562041,1394.8124550094458,0.1535903503770266,3.202199135140783e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.1365209278681062,NA,NA
134,17.62518703068381,19.7286502086764,0.1513341008167657,0.0182818229137723,59.0,393.5,17575.85,8.92857142857143e-06,0.0,614.0,1.0,64.0,15.0,100.0,134.0,-0.0079999999999813,100.0,1.0,1.0,naive_nutrient_A_s134l64L15T100N100_parameters.csv,134.0,24.12992652443936,540.1763382477924,83.3,4392.01052631579,0.2328355249662421,0.0088663972180419,21.687318671314816,334.67943695411986,21.56111828452409,283.8332361236689,0.1467403929458856,1.474298953461127e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.1397477409279379,NA,NA
135,50.678606382064224,20.21012065635916,0.1559137329616391,0.0179870388798117,92.0,379.3,21483.01,8.92857142857143e-06,1.0,753.0,1.0,64.0,15.0,100.0,135.0,-0.0076666666666369,100.0,1.0,1.0,naive_nutrient_A_s135l64L15T100N100_parameters.csv,135.0,22.588530911163552,507.9460895587138,77.61904761904762,4050.0476190476193,0.2281608338612862,0.0099788575331556,21.788824203857068,309.2858137416489,21.5921030710031,235.30354795412944,0.1494012703910142,2.3503239963053048e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.1408509343275385,NA,NA
136,7.320601853880282,19.6290413497714,0.1347153382130283,0.0172471537677056,60.0,315.6,22511.04,8.92857142857143e-06,2.0,703.0,1.0,64.0,15.0,100.0,136.0,0.0078333333333375,100.0,1.0,1.0,naive_nutrient_A_s136l64L15T100N100_parameters.csv,136.0,145.269528800181,18690.8495066584,363.3306772908367,85064.27021513945,0.3574935726413916,0.0094219052965972,23.245560161763507,27257.122212349568,26.177594885754424,16045.164321566122,0.1644730752850512,0.0033764260721149,23.23705246353582,97156.63235515686,24.29650831423752,61314.815793872855,417.4942178587806,837.0,0.2217737509356814,0.4987983486962731,rings
137,26.797762903808096,32.96139949184452,0.1559130443170318,0.0165137209801602,86.0,423.1,36760.89,8.92857142857143e-06,4.0,786.0,1.0,64.0,15.0,100.0,137.0,-0.0081666666665114,100.0,1.0,1.0,naive_nutrient_A_s137l64L15T100N100_parameters.csv,137.0,22.6986336106782,472.8034262250577,77.75757575757575,3673.001893939394,0.2337323513108541,0.0089256267206285,21.785748175587045,305.3208609458646,21.60001201719493,233.40081332724563,0.1481143344729287,3.3626485445898804e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.1369122024490869,NA,NA
138,7.346951224594747,29.719059697696952,0.1566761630351306,0.0161928944536882,73.0,531.1,90291.69000000002,8.92857142857143e-06,0.0,730.0,1.0,64.0,15.0,100.0,138.0,0.0064999999999599,100.0,1.0,1.0,naive_nutrient_A_s138l64L15T100N100_parameters.csv,138.0,87.74607001497381,5309.290177100461,223.9461206896552,32888.526248417365,0.3814550589534748,0.00888586238505,21.20003203065745,10025.818319352476,26.79027799312625,8111.177541019003,0.1646459029403616,0.0017708311319928,16.280536566465074,9996.684560468884,28.058737135806016,14927.448035830805,96.12623118994638,213.0,0.1118802533999982,0.4512968600466966,rings
139,17.139576858953813,16.60460259905401,0.1552674216886435,0.0180719703505424,44.0,426.1,56363.490000000005,8.92857142857143e-06,9.0,689.0,1.0,64.0,15.0,100.0,139.0,0.0053333333333966,100.0,1.0,1.0,naive_nutrient_A_s139l64L15T100N100_parameters.csv,139.0,24.461817912122086,564.5067531785771,84.88235294117646,4810.860294117646,0.2324319452487662,0.0089309711291795,21.671847169266908,341.42714437037495,21.554369139177822,292.23888359032054,0.150596768616663,1.4486161639778527e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.1438222445394198,NA,NA
140,11.792407608040008,9.659165309089618,0.1543322068741805,0.0193988601443423,89.0,264.6,32582.04,8.92857142857143e-06,11.0,682.0,1.0,64.0,20.0,100.0,140.0,-0.0033333333333303,100.0,1.0,1.0,naive_nutrient_A_s140l64L20T100N100_parameters.csv,140.0,132.55364957552942,5628.314455040836,311.1830985915493,19079.554889621417,0.3955945686573457,0.010394790803193,43.43827957197901,11885.240005709977,26.544377712264776,7480.738907670389,0.1755678232849362,0.0013109672949558,50.03904139324754,1666.8968134396464,13.864383055508895,1006.382043634118,62.832571447037786,182.0,0.2251679537226104,0.3452339090496581,rings
