,R,T,m,s,mutations,survival_mean,survival_var,absorption,fixation,generations,organism_count,l,correlation_length,correlation_time,seed,dfit,N,k,b,files,creature,seed2,creature2,mean_mass,var_mass,mean_volume,var_volume,mean_density,var_density,mean_centroid_x,var_centroid_x,mean_centroid_y,var_centroid_y,mean_nutrient,var_nutrient,snap_centroid_x,snap_var_x,snap_centroid_y,snap_var_y,snap_mass,snap_volume,final_nutrient,snap_density
1,10.277614799738947,6.519012524567277,0.1447275705508709,0.020605195884524908,67.0,37.8,263.16,8.928571428571429e-05,1.0,277.0,2.0,64.0,20.0,10000.0,104.0,10.0,10.0,1.0,1.0,two_nutrient_B_s104l64L20T10000N10_c2_parameters.csv,c2,104.0,c2,0.07020542878452887,3.8677505255686175,0.1874,27.256406880688075,0.32154315417467927,0.014677325592750286,8.682368982345388,1608.7972817372606,34.318261266823775,690.6903916684572,-48.92533477433777,833.4124662849705,,,,,0.0,0.0,-98.92029272034308,
1,11.198381106439733,12.70444294788477,0.12997932435122198,0.013958581847844757,18.0,12.3,5.409999999999999,8.928571428571429e-05,13.0,322.0,2.0,64.0,20.0,10000.0,105.0,10.0,10.0,1.0,1.0,two_nutrient_B_s105l64L20T10000N10_c1_parameters.csv,c1,105.0,c1,0.05941837719563206,2.9088631415275383,0.2038,33.442409800980094,0.2859955572248808,0.0015396961305241081,37.203585333833324,350.5182033559622,15.441526594716084,535.0986591899347,-48.90629359862143,833.4116280313708,,,,,0.0,0.0,-98.90124314848477,
1,8.837955417159355,9.272475533880908,0.038416519302124405,0.018270829418521674,44.0,10000.0,0.0,8.928571428571429e-05,13.0,322.0,2.0,64.0,20.0,10000.0,105.0,10.0,10.0,1.0,1.0,two_nutrient_B_s105l64L20T10000N10_c2_parameters.csv,c2,105.0,c2,559.6772641525928,252.01576526554123,573.4437,4452.01803211321,0.9805525831856581,0.001986199623053188,31.431134160085463,191914.43111015295,31.11220431968419,191574.81857305008,0.999998653034969,7.93865995782608e-09,31.443525469484204,192630.67141687544,31.117496047475,192561.88564298625,561.8267423645557,570.0,1.0,0.9856609515167644
1,13.273003038782738,11.327537749059921,0.09524375438150699,0.019127861448402228,64.0,10000.0,0.0,8.928571428571429e-05,1.0,430.0,2.0,64.0,20.0,10000.0,106.0,10.0,10.0,1.0,1.0,two_nutrient_B_s106l64L20T10000N10_c1_parameters.csv,c1,106.0,c1,606.9739933968646,569.6149469650869,631.5198,2744.6504730073007,0.9637327167353955,0.0023549173671574,31.76529497492942,204390.8697545492,31.14889734774577,205046.37548610335,0.9999972477211786,1.3273196332687927e-08,31.776830169062123,205466.30259249423,31.06689317948411,205690.31964517635,610.0912689110625,645.0,1.0,0.9458779362962209
1,18.451066360710595,24.76321478849348,0.07416258303147102,0.010697494892908065,108.0,1039.1,8922006.69,8.928571428571429e-05,1.0,430.0,2.0,64.0,20.0,10000.0,106.0,10.0,10.0,1.0,1.0,two_nutrient_B_s106l64L20T10000N10_c2_parameters.csv,c2,106.0,c2,0.3767353496530695,36.41267217662096,1.0002,259.1967196319633,0.3990439621123779,0.014106993328833362,39.58429392661461,3714.2518055074574,48.871054676165436,15180.988559162626,-48.7258100093089,833.3658702210996,,,,,0.0,0.0,-98.72029988629892,
1,9.760447361936205,12.623537754251783,0.08106837277353385,0.021914700908667806,74.0,1024.3,8951466.010000002,8.928571428571429e-05,2.0,405.0,2.0,64.0,20.0,10000.0,107.0,10.0,10.0,1.0,1.0,two_nutrient_B_s107l64L20T10000N10_c1_parameters.csv,c1,107.0,c1,0.19060078238050654,14.44734090562917,0.8692,299.2492162816284,0.2371076296655626,0.00447805740130718,47.61956515359793,1484.9811020692075,16.354634034605052,17145.700542406947,-48.738809911583175,833.3824385493579,,,,,0.0,0.0,-98.733466465271,
1,10.829341136348503,6.983756105638084,0.10691801545359383,0.038466228012635,62.0,10000.0,0.0,8.928571428571429e-05,2.0,405.0,2.0,64.0,20.0,10000.0,107.0,10.0,10.0,1.0,1.0,two_nutrient_B_s107l64L20T10000N10_c2_parameters.csv,c2,107.0,c2,828.9554670073128,575.7175259491654,843.1347,2688.842040114011,0.984875037107613,0.0015292090726300915,31.399654705992564,285945.15016131056,31.717796348162985,280469.23905450525,0.9999973553283155,1.7636858945654097e-08,31.36343724604256,287610.6010429362,31.80093736619805,280257.37365918263,831.3087479833316,846.0,1.0,0.9826344538810067
1,14.149184603085251,5.905347725585076,0.07899164492284286,0.010218241965207112,76.0,1039.3,8921636.81,8.928571428571429e-05,5.0,526.0,2.0,64.0,20.0,10000.0,108.0,10.0,10.0,1.0,1.0,two_nutrient_B_s108l64L20T10000N10_c1_parameters.csv,c1,108.0,c1,467.3921058465749,991.9249102875211,510.064,6333.002204220421,0.928237170282654,0.009347441339386595,32.356534349385555,156946.67432998205,31.595175774695882,157718.7618477045,0.999966248922427,4.3978862666643524e-07,32.43806889481133,160138.44577473612,32.05212344942914,160569.20976909922,473.1657838806844,508.0,1.0,0.931428708426544
1,4.752101615155815,23.88844305560038,0.08930685290054165,0.025352404729105184,120.0,10000.0,0.0,8.928571428571429e-05,5.0,526.0,2.0,64.0,20.0,10000.0,108.0,10.0,10.0,1.0,1.0,two_nutrient_B_s108l64L20T10000N10_c2_parameters.csv,c2,108.0,c2,2.782161195475368,419.4940372704908,9.5056,4687.719740614061,0.2850756873535855,0.003322293644580186,34.71155183052423,25776.7280673727,20.048800726287023,5746.652366766228,-46.96814907705007,831.363238079161,,,,,0.0,0.0,-96.94204310282056,
1,17.614873099384525,4.744354870143236,0.12959800649980652,0.0244470324221001,81.0,60.0,1791.0,8.928571428571429e-05,1.0,517.0,2.0,64.0,20.0,10000.0,109.0,10.0,10.0,1.0,1.0,two_nutrient_B_s109l64L20T10000N10_c1_parameters.csv,c1,109.0,c1,0.02122966600461611,1.3049501716123155,0.0789,16.352910081008112,0.21328137152920007,0.006862411781023837,32.422265504757185,559.0307844086217,8.983877527139327,7009.730462646677,-48.95842087230409,833.4157743373415,,,,,0.0,0.0,-98.9534119448225,
1,12.060188840865548,7.772484031084523,0.05841500055649942,0.015132902237826571,125.0,10000.0,0.0,8.928571428571429e-05,1.0,517.0,2.0,64.0,20.0,10000.0,109.0,10.0,10.0,1.0,1.0,two_nutrient_B_s109l64L20T10000N10_c2_parameters.csv,c2,109.0,c2,491.0548188116544,219.59459754363638,512.1679,4339.109820572058,0.9635881942493998,0.0021731903997225448,31.60342399532552,166490.75445534373,32.296785066843846,165661.2378978208,0.9999984573378075,6.224450095845592e-09,31.762364485641083,165541.96314428851,32.155931010085595,162984.8539793348,483.9776701435292,513.0,1.0,0.9434262575897255
1,20.821412956556536,28.53947331437813,0.17095925656579963,0.0176530522491,107.0,18.7,45.21000000000001,8.928571428571429e-05,0.0,492.0,2.0,64.0,30.0,10000.0,110.0,10.0,10.0,1.0,1.0,two_nutrient_B_s110l64L30T10000N10_c1_parameters.csv,c1,110.0,c1,0.03207905167274911,1.7425458262363964,0.0924,14.145676807680765,0.3072364350291148,0.0060263373771556605,6.1301085891661495,2558.4974673429006,18.38250954004642,27424.37878906736,-48.95758827864426,833.4156260844775,,,,,0.0,0.0,-98.9525778673583,
1,17.05788177089951,5.584338895234679,0.09183844440056024,0.04024725805271473,85.0,10000.0,0.0,8.928571428571429e-05,0.0,492.0,2.0,64.0,30.0,10000.0,110.0,10.0,10.0,1.0,1.0,two_nutrient_B_s110l64L30T10000N10_c2_parameters.csv,c2,110.0,c2,814.7480814067079,287.6276728201594,821.8054,4873.778508690868,0.9941601070076882,0.0014699367010184512,31.34428258330663,264444.6946309516,33.18282439916881,271804.8078053115,1.0,0.0,31.255437118089905,264955.4689797241,33.251456510063896,271240.57159179373,815.3191398013244,827.0,1.0,0.9858756224925325
1,6.040708237582908,4.227542235622361,0.13804358322297602,0.022297299792213267,48.0,8001.0,15984004.0,8.928571428571429e-05,1.0,281.0,2.0,64.0,30.0,10000.0,111.0,10.0,10.0,1.0,1.0,two_nutrient_B_s111l64L30T10000N10_c1_parameters.csv,c1,111.0,c1,0.2476174775870024,19.448409666923027,0.6363,124.4120635163515,0.3854608664282706,0.004033311869304999,36.263143171373706,39759.35548329132,21.285881171692758,1492.3347479657914,-48.74538122280523,833.3726392485722,,,,,0.0,0.0,-98.73993922779216,
1,18.188623756009378,12.423950569416894,0.12533867334163215,0.024451812286544382,84.0,1062.7,8875469.01,8.928571428571429e-05,1.0,281.0,2.0,64.0,30.0,10000.0,111.0,10.0,10.0,1.0,1.0,two_nutrient_B_s111l64L30T10000N10_c2_parameters.csv,c2,111.0,c2,714.6063269565976,535.5999411602795,731.2072,4388.543722532255,0.9805554989329954,0.00232761087824701,31.22215348233229,245780.0019103521,29.84509514497741,245293.74812750987,1.0,0.0,31.21833143022223,247052.0698816895,29.473005153314663,243575.38077561604,716.5321315843929,739.0,1.0,0.9695969304254302
1,14.941237361025237,6.692795817656458,0.07165670015013556,0.020343567437667333,60.0,10000.0,0.0,8.928571428571429e-05,1.0,369.0,2.0,64.0,30.0,10000.0,112.0,10.0,10.0,1.0,1.0,two_nutrient_B_s112l64L30T10000N10_c1_parameters.csv,c1,112.0,c1,585.6773307714045,220.7546533924305,599.2328,3831.0057047304713,0.9810500057122399,0.001869156694147651,31.897139761592694,199100.41925801223,30.86001866641458,197530.33221110955,1.0,0.0,31.91384060771353,202140.4836179785,30.958493821022184,198918.113055783,589.9378362932756,616.0,1.0,0.957691292683889
1,10.500252052596448,17.253173858957485,0.09542922735282769,0.023461882692023137,86.0,1030.5,8939125.45,8.928571428571429e-05,1.0,369.0,2.0,64.0,30.0,10000.0,112.0,10.0,10.0,1.0,1.0,two_nutrient_B_s112l64L30T10000N10_c2_parameters.csv,c2,112.0,c2,0.09994943744116114,5.994438769392123,0.4044,96.99115975597557,0.21448036388095404,0.006279798413987583,23.410924505402726,713.7130021128777,10.54523994636645,2622.4107739667324,-48.824718361306374,833.4011150825597,,,,,0.0,0.0,-98.81956249372293,
1,14.34109343832076,8.94666810142402,0.048982947683521204,0.009588565437082074,63.0,1049.8,8900799.56,8.928571428571429e-05,5.0,480.0,2.0,64.0,30.0,10000.0,113.0,10.0,10.0,1.0,1.0,two_nutrient_B_s113l64L30T10000N10_c1_parameters.csv,c1,113.0,c1,397.88601223457357,250.7598945444546,421.5844,3423.2756042004194,0.9499031048540509,0.0030643961255126732,32.405208313111466,131801.74768280968,31.006835184341504,137708.8629658317,1.0,0.0,32.30366773886404,132483.79190444123,31.245845382471916,139462.60986040096,400.6238397429704,419.0,1.0,0.9561428156156812
1,3.3869269868209106,10.30649700685905,0.08243944854139745,0.018368706458231774,71.0,10000.0,0.0,8.928571428571429e-05,5.0,480.0,2.0,64.0,30.0,10000.0,113.0,10.0,10.0,1.0,1.0,two_nutrient_B_s113l64L30T10000N10_c2_parameters.csv,c2,113.0,c2,0.31882712626712995,23.84941643215804,1.0543,259.3418856985699,0.3041085469773201,0.005161638136222088,48.9718085118383,16351.84190102096,49.335442591583366,9417.933598335097,-48.574829259378724,833.3255046897588,,,,,0.0,0.0,-98.56891250251,
1,14.479882623712088,5.019669700344706,0.1740020988170096,0.035303702577424996,90.0,18.4,54.44,8.928571428571429e-05,1.0,502.0,2.0,64.0,30.0,10000.0,114.0,10.0,10.0,1.0,1.0,two_nutrient_B_s114l64L30T10000N10_c1_parameters.csv,c1,114.0,c1,0.2510341110435894,38.938707272454224,0.6668,266.5736351235121,0.34481108384010356,0.007899813498482285,30.778615474015062,76010.43178895446,13.24068245540234,16187.492642671463,-48.81774335301155,833.4000345544027,,,,,0.0,0.0,-98.81257664274273,
1,12.675048261877773,5.074143294333622,0.06069892786106994,0.02145717958264216,86.0,10000.0,0.0,8.928571428571429e-05,1.0,502.0,2.0,64.0,30.0,10000.0,114.0,10.0,10.0,1.0,1.0,two_nutrient_B_s114l64L30T10000N10_c2_parameters.csv,c2,114.0,c2,603.377963792344,211.6422159508748,616.997,2689.19291029103,0.9808052137535744,0.0016308780645395069,31.018986402779333,205829.50971208673,31.25452231992854,203800.72219958136,1.0,0.0,31.068648472915815,205437.75144094255,31.31729669513453,202765.5689693911,601.9044040098789,616.0,1.0,0.9771175389770762
1,16.786072516312316,13.275568077056743,0.13448315863339838,0.016375712392374606,101.0,9.4,2.6399999999999997,8.928571428571429e-05,6.0,502.0,2.0,64.0,30.0,10000.0,115.0,10.0,10.0,1.0,1.0,two_nutrient_B_s115l64L30T10000N10_c1_parameters.csv,c1,115.0,c1,0.0328255009111381,1.7954889431473386,0.1105,19.755665316531662,0.2534318445703283,0.009626829077026515,24.410850807905653,508.2116675610926,34.84366892052488,488.8149166310217,-48.938099187440294,833.4146321656985,,,,,0.0,0.0,-98.9330788269446,
1,8.872267600990709,7.2372581267230185,0.07493412663403111,0.056045477563788186,75.0,10000.0,0.0,8.928571428571429e-05,6.0,502.0,2.0,64.0,30.0,10000.0,115.0,10.0,10.0,1.0,1.0,two_nutrient_B_s115l64L30T10000N10_c2_parameters.csv,c2,115.0,c2,861.335355042338,385.7438767569851,866.142,4588.77891389139,0.996705839712834,0.0012816346395069442,31.047650963902857,291586.12826539687,31.349145569495555,294526.9593776188,1.0,0.0,30.996763006149564,292928.1727116482,31.41892513130603,294420.55510930024,861.6636643000631,871.0,1.0,0.9892809004593147
1,9.918140912041173,13.697055150812842,0.13643388295344333,0.023652591089581745,82.0,39.4,194.44,8.928571428571429e-05,1.0,512.0,2.0,64.0,30.0,10000.0,116.0,10.0,10.0,1.0,1.0,two_nutrient_B_s116l64L30T10000N10_c1_parameters.csv,c1,116.0,c1,0.06228671332495392,3.0160223631855745,0.2111,32.482385028502875,0.2609502762310505,0.005184364835743534,47.17364414072811,472.0897678855765,15.568207672021893,398.8295733743015,-48.888181704199596,833.409639395524,,,,,0.0,0.0,-98.88311132583704,
1,14.590871098856473,4.81916111264409,0.10483237656648596,0.018928538819189548,79.0,10000.0,0.0,8.928571428571429e-05,1.0,512.0,2.0,64.0,30.0,10000.0,116.0,10.0,10.0,1.0,1.0,two_nutrient_B_s116l64L30T10000N10_c2_parameters.csv,c2,116.0,c2,632.5465710635065,331.9660197407527,656.3543,1811.141685678568,0.9653559913917191,0.0014288677568475327,31.483317565455625,217501.7621474007,31.289727312796842,216233.61369454235,0.9999995843474255,8.808849615681894e-10,31.219290634583174,219020.3672338168,31.36125308707711,217651.9673462478,634.355152955008,658.0,1.0,0.9640655819984923
1,18.786149271919633,14.173650310986664,0.07452306179796458,0.01406449564955941,66.0,1025.0,8950075.6,8.928571428571429e-05,1.0,281.0,2.0,64.0,30.0,10000.0,117.0,10.0,10.0,1.0,1.0,two_nutrient_B_s117l64L30T10000N10_c1_parameters.csv,c1,117.0,c1,0.23550112324350433,23.335169165575866,1.1138,519.7166212221226,0.21169921820242066,0.001825638251228428,48.964573910074236,3247.608741782121,16.540090005159197,3793.738686737493,-48.73469879501437,833.3814451120415,,,,,0.0,0.0,-98.72934536278215,
1,16.407851609548622,7.007465212325193,0.10626803338651797,0.02760811644085753,44.0,10000.0,0.0,8.928571428571429e-05,1.0,281.0,2.0,64.0,30.0,10000.0,117.0,10.0,10.0,1.0,1.0,two_nutrient_B_s117l64L30T10000N10_c2_parameters.csv,c2,117.0,c2,711.628459216598,451.48579865733836,730.1672,2562.953739533954,0.9764616132948638,0.001550432827012598,32.17142333158033,246263.94330549974,32.13415539887773,242631.35590324155,0.9999911099543093,1.3996398355435796e-07,32.18402535232509,247214.75495106375,32.12553715541934,242658.29173440437,712.8958244177892,729.0,1.0,0.9779092241670634
1,18.226266738752507,4.572127800508005,0.06450258154721153,0.015805954075111275,85.0,1039.2,8921798.76,8.928571428571429e-05,1.0,493.0,2.0,64.0,30.0,10000.0,118.0,10.0,10.0,1.0,1.0,two_nutrient_B_s118l64L30T10000N10_c1_parameters.csv,c1,118.0,c1,509.02353257159854,165.0913171062454,524.8569,2838.1190342934296,0.9743983850192033,0.002447249932185499,32.06780868491165,178685.85235513168,31.737761567925382,174520.07818907942,0.9999999301250168,4.882513289707535e-11,32.01337713194187,179928.42266619776,31.685784376221804,174116.1815887413,511.39748678025467,526.0,1.0,0.9722385680232979
1,14.12658442487188,5.749725332769624,0.12109725103670566,0.03382690622224474,76.0,10000.0,0.0,8.928571428571429e-05,1.0,493.0,2.0,64.0,30.0,10000.0,118.0,10.0,10.0,1.0,1.0,two_nutrient_B_s118l64L30T10000N10_c2_parameters.csv,c2,118.0,c2,0.9531221615847564,212.16825549496306,2.9987,2095.0526035703574,0.31107391236510473,0.003433156886550804,37.335606837800434,12065.244316605731,21.27723325548639,15198.410684995497,-48.522246546721135,833.3025313274088,,,,,0.0,0.0,-98.51609798008124,
1,16.497172727905795,5.974769084370671,0.1777637866238691,0.0382639506128042,70.0,69.1,2950.8900000000003,8.928571428571429e-05,0.0,521.0,2.0,64.0,30.0,10000.0,119.0,10.0,10.0,1.0,1.0,two_nutrient_B_s119l64L30T10000N10_c1_parameters.csv,c1,119.0,c1,0.022479579218584872,1.2322297691253807,0.0798,13.690000960096006,0.23188060475915448,0.008734507008979304,29.35046093781353,463.9790045365899,51.866998143634916,495.1774738388993,-48.95336113690792,833.4154912812677,,,,,0.0,0.0,-98.9483493764859,
1,5.7730501994693,6.8469383836313025,0.06689604436420285,0.019814053840315347,94.0,10000.0,0.0,8.928571428571429e-05,0.0,521.0,2.0,64.0,30.0,10000.0,119.0,10.0,10.0,1.0,1.0,two_nutrient_B_s119l64L30T10000N10_c2_parameters.csv,c2,119.0,c2,585.295396808824,475.62826485582036,639.8332,2937.0634841084106,0.9176056341761981,0.002135444418635075,31.282983834052843,199080.6064542491,31.784585342062353,203206.1924223111,0.9999993337463075,1.590024375930352e-09,31.22402150321904,199920.0795944034,31.68754654596833,204136.8322779519,588.8047085886358,641.0,1.0,0.918572088281803
1,19.398851940285706,5.541578128768862,0.10907439592337319,0.02082558704294947,15.0,10000.0,0.0,8.928571428571429e-05,2.0,114.0,2.0,64.0,10.0,100.0,120.0,10.0,100.0,1.0,1.0,two_nutrient_B_s120l64L10T100N100_c1_parameters.csv,c1,120.0,c1,667.5583871241008,251.1257370601061,682.2446,2584.421212961295,0.980740884794915,0.001468781419272374,32.96814000196527,216137.03468724352,31.748893844380024,226914.26169922797,0.9999997173750795,7.987684568093949e-10,32.87701144313604,217295.72151373792,31.779394795728663,225599.04775772072,667.8222433187912,687.0,1.0,0.9720847792122141
1,13.0,10.000610288467525,0.14421329801888955,0.018250788714497434,4.0,30.0,108.4,8.928571428571429e-05,2.0,114.0,2.0,64.0,10.0,100.0,120.0,10.0,100.0,1.0,1.0,two_nutrient_B_s120l64L10T100N100_c2_parameters.csv,c2,120.0,c2,0.15982783383751872,11.710082231040095,0.4532,93.32154191419139,0.33156612005259206,0.0041581164427396825,19.238882438185026,1166.7148688402106,8.748379461156642,7470.9000311876,-48.85242691568579,833.4015544757035,,,,,0.0,0.0,-98.8472754494484,
1,11.544794192174196,18.845498796639234,0.11556404052245675,0.019899967767575823,22.0,10000.0,0.0,8.928571428571429e-05,6.0,110.0,2.0,64.0,10.0,100.0,121.0,10.0,100.0,1.0,1.0,two_nutrient_B_s121l64L10T100N100_c1_parameters.csv,c1,121.0,c1,679.074842067609,2400.766155361302,731.8442,3924.3091572757266,0.9289657392855468,0.004442662398021457,31.267878049922125,234132.01889477676,31.362616052283567,229543.68083396574,0.9996697899672137,2.870353305602615e-05,31.249649987319785,236273.98026913783,31.36312239096013,231819.1959263284,681.1864841680577,736.0,1.0,0.9255251143587742
1,11.578144896330715,9.700892831153721,0.15,0.01490152769388072,5.0,57.0,847.8,8.928571428571429e-05,6.0,110.0,2.0,64.0,10.0,100.0,121.0,10.0,100.0,1.0,1.0,two_nutrient_B_s121l64L10T100N100_c2_parameters.csv,c2,121.0,c2,0.21394042063005253,12.868884116853769,0.5655,86.78358810881089,0.3400355027349251,0.011696633538944588,34.89650168861692,730.6664664246521,16.69571076739497,564.7672408748989,-48.76434616396451,833.3769723190022,,,,,0.0,0.0,-98.75894772156316,
1,11.465328780456785,12.38080738764671,0.14429211273050144,0.02270658900645616,16.0,51.2,399.76,8.928571428571429e-05,0.0,117.0,2.0,64.0,10.0,100.0,122.0,10.0,100.0,1.0,1.0,two_nutrient_B_s122l64L10T100N100_c1_parameters.csv,c1,122.0,c1,0.43524218319537283,31.84466325086859,1.1635,228.36800455045503,0.36251041690611635,0.00497440891260789,45.59400020796341,1903.8838378892463,39.10495031009131,953.7839169900267,-48.59720844040637,833.3047626867829,,,,,0.0,0.0,-98.59108228665336,
1,12.912163264815279,10.749025480793764,0.09741695063763851,0.017054842772577513,22.0,10000.0,0.0,8.928571428571429e-05,0.0,117.0,2.0,64.0,10.0,100.0,122.0,10.0,100.0,1.0,1.0,two_nutrient_B_s122l64L10T100N100_c2_parameters.csv,c2,122.0,c2,596.7889846863046,887.9109346684036,623.7284,2548.7661100510045,0.9587960794969338,0.002776790848479626,30.837056659186032,203434.5171918789,30.697591883144668,206546.3011021422,0.9999063964242001,4.367129580605321e-06,30.84076965854973,202928.63969868483,30.538034570497327,204081.53755042775,596.3013223240188,635.0,1.0,0.9390572005102658
1,19.72903536499254,9.663174055798075,0.07601152588783178,0.013172260297740036,36.0,1066.8,8867058.96,8.928571428571429e-05,0.0,141.0,2.0,64.0,10.0,100.0,123.0,10.0,100.0,1.0,1.0,two_nutrient_B_s123l64L10T100N100_c1_parameters.csv,c1,123.0,c1,499.42360938283383,237.10721989864098,516.0997,4405.372297139713,0.9723032632978138,0.002185434420426034,30.600323828312835,168583.78267450084,31.210964199296555,171419.64781335762,0.9999945334383404,3.52285052725089e-08,30.348786552731436,167413.19886112877,31.36504661764284,171958.5417033672,499.1788726924404,528.0,1.0,0.9454145316144704
1,10.528498531193042,8.875350903096098,0.11520564361074673,0.021013449468919546,26.0,9001.0,8982009.0,8.928571428571429e-05,0.0,141.0,2.0,64.0,10.0,100.0,123.0,10.0,100.0,1.0,1.0,two_nutrient_B_s123l64L10T100N100_c2_parameters.csv,c2,123.0,c2,0.12000536881673757,6.700630205540599,0.322,49.74909090909092,0.3618191176265527,0.018106095261451658,32.25991494426946,907.5914817356092,31.0405497725178,851.8017371928576,-48.87439906702531,833.4049067412946,,,,,0.0,0.0,-98.86928122751706,
1,13.410701943908316,13.873481481254148,0.1065377292747377,0.01956095914145906,33.0,1040.9,8918406.49,8.928571428571429e-05,2.0,119.0,2.0,64.0,10.0,100.0,124.0,10.0,100.0,1.0,1.0,two_nutrient_B_s124l64L10T100N100_c1_parameters.csv,c1,124.0,c1,0.7596875532930105,103.23506228337332,2.9181,1550.8662790179014,0.268037669279903,0.0015735827798248863,35.94519255350942,5639.619177177493,46.827758288533595,30154.69354402337,-48.36403176332144,833.2095045505656,,,,,0.0,0.0,-98.35694237357734,
1,12.221113297387994,9.958313292570878,0.11209303125976186,0.02471048102987999,14.0,10000.0,0.0,8.928571428571429e-05,2.0,119.0,2.0,64.0,10.0,100.0,124.0,10.0,100.0,1.0,1.0,two_nutrient_B_s124l64L10T100N100_c2_parameters.csv,c2,124.0,c2,696.6045706859622,898.5188551295106,729.3822,2579.0838315431542,0.9572026272748739,0.002697496409905174,32.145212428711496,238600.9041282277,31.47277809759779,238024.00272079452,0.9999778436380007,4.669875841721296e-07,32.56967405512181,240692.029594606,31.65157093226486,243193.9783770504,707.8051562139544,743.0,1.0,0.9526314350120517
1,16.91069822776915,10.794652825956053,0.09158907649656799,0.025922984135222572,28.0,1055.5,8889401.45,8.928571428571429e-05,1.0,146.0,2.0,64.0,10.0,100.0,125.0,10.0,100.0,1.0,1.0,two_nutrient_B_s125l64L10T100N100_c1_parameters.csv,c1,125.0,c1,646.2841533652427,5262.470747789005,730.8192,27527.17402876287,0.9248979373120717,0.0343381156825427,30.82228381865098,223993.28373749857,32.23765145761439,221863.54125149894,0.9999993537981767,2.425162377021927e-09,24.843863249076165,194489.15873872975,32.275287002817635,119686.1722627092,383.37733179306895,1031.0,1.0,0.37184998234051303
1,15.522221514041355,5.8295836168918544,0.10213498653426845,0.02550875553950465,37.0,10000.0,0.0,8.928571428571429e-05,1.0,146.0,2.0,64.0,10.0,100.0,125.0,10.0,100.0,1.0,1.0,two_nutrient_B_s125l64L10T100N100_c2_parameters.csv,c2,125.0,c2,36.16065954452584,13418.303025696943,100.6413,103181.17715202521,0.35887539160020054,0.0021479791719832566,41.29299859243532,33364.00536806014,31.742620869377003,133088.39413468612,-40.273420106454004,796.5233038063952,42.63419506970729,19796.553202545787,29.21691897740304,102843.51691976762,329.39277719732155,993.0,-89.85028905356687,0.33171478066195526
1,15.586302242077183,7.001116847397432,0.11092212026507872,0.015,12.0,9000.8,8985605.76,8.928571428571429e-05,1.0,64.0,2.0,64.0,10.0,100.0,126.0,10.0,100.0,1.0,1.0,two_nutrient_B_s126l64L10T100N100_c1_parameters.csv,c1,126.0,c1,0.4293193567454849,40.00768738095612,1.3033,369.70968007800775,0.3202874683634715,0.0033752117354514844,34.13151496327002,2715.5718846146065,17.605257686148846,33327.07705342268,-48.554911285554766,833.3141008881424,,,,,0.0,0.0,-98.54887948718812,
1,17.629071507056615,12.558296407037641,0.12334345099713687,0.019440912038064726,13.0,1058.2,8884846.559999999,8.928571428571429e-05,1.0,64.0,2.0,64.0,10.0,100.0,126.0,10.0,100.0,1.0,1.0,two_nutrient_B_s126l64L10T100N100_c2_parameters.csv,c2,126.0,c2,699.970614975842,1102.524927614127,724.3152,2785.7002189818977,0.9683804502925012,0.003038059479622931,32.843495249381625,229684.1563695162,31.925351975578117,238697.7923393854,0.9999999426479586,3.2892566565810445e-11,32.68067104300755,228508.86864163104,31.97647247736003,237419.40062731528,695.5829910956953,731.0,1.0,0.9515499194195558
1,13.0,8.36946998015819,0.15,0.018189292436145994,4.0,55.1,694.6899999999999,8.928571428571429e-05,0.0,66.0,2.0,64.0,10.0,100.0,127.0,10.0,100.0,1.0,1.0,two_nutrient_B_s127l64L10T100N100_c1_parameters.csv,c1,127.0,c1,0.18143717531942002,14.783136798137674,0.5028,107.45893805380543,0.3170895570368093,0.010625060232049077,46.66433949051256,1274.3598653391568,35.83978175912475,1214.3453142474584,-48.84406247496328,833.3957545104593,,,,,0.0,0.0,-98.83885278541592,
1,13.069055308298164,10.139916799085517,0.1269603767225192,0.019091338080757327,19.0,8002.3,15963221.209999999,8.928571428571429e-05,0.0,66.0,2.0,64.0,10.0,100.0,127.0,10.0,100.0,1.0,1.0,two_nutrient_B_s127l64L10T100N100_c2_parameters.csv,c2,127.0,c2,715.241027447985,1823.6200448355244,753.9376,2500.646970937094,0.9490287531350914,0.00314234728040615,30.03332189210687,235923.1579046545,33.17706595450784,242804.25180744534,0.9999892697119943,9.018724997981076e-08,30.00110444132172,237088.27110837548,32.95109931106774,242716.1759245551,715.7201998858097,755.0,1.0,0.9479737746831917
1,14.27441930787428,7.634032873510135,0.080035236714169,0.017887157548904013,18.0,10000.0,0.0,8.928571428571429e-05,1.0,91.0,2.0,64.0,10.0,100.0,128.0,10.0,100.0,1.0,1.0,two_nutrient_B_s128l64L10T100N100_c1_parameters.csv,c1,128.0,c1,556.7774221507456,281.301213515737,576.239,3217.0205810581056,0.9692610425405208,0.0017904148031538632,31.72028068384381,190129.08869486084,32.83439921462228,190214.8182651636,0.9999889057947752,1.804329162926955e-07,31.71422656083112,191494.1359485592,32.91497608885089,190990.89242437773,559.6674006810927,571.0,1.0,0.9801530659914057
